"Timestamp","Variable","Value"
1743265740000,PIC11151A - Falha,192
1743265740000,PIC11151A - Limites de Abertura/Fechamento,5
1743265740000,PIC11151A - Modos de Operacao,46
1743265740000,PIC11151A - SP Int/Ext,2
1743265740000,PIC11151A\MV,83.52440643310547
1743265740000,PIC11151A\PV_IN,225.21331787109375
1743265740000,PIC11151A\SP,220
1743265800000,II113RC001\U,16.595876693725586
1743265800000,PIC11151A - Alarme,0
1743265800000,PIC11151A - Falha,192
1743265800000,PIC11151A - Limites de Abertura/Fechamento,5
1743265800000,PIC11151A - Modos de Operacao,46
1743265800000,PIC11151A - SP Int/Ext,2
1743265800000,PIC11151A\MV,84.58685684204102
1743265800000,PIC11151A\PV_IN,239.03839874267578
1743265800000,PIC11151A\SP,220
1743265860000,II113RC001\U,16.602680206298828
1743265860000,PIC11151A - Alarme,0
1743265860000,PIC11151A - Falha,192
1743265860000,PIC11151A - Limites de Abertura/Fechamento,5
1743265860000,PIC11151A - Modos de Operacao,46
1743265860000,PIC11151A - SP Int/Ext,2
1743265860000,PIC11151A\MV,85.72260284423828
1743265860000,PIC11151A\PV_IN,228.2674102783203
1743265860000,PIC11151A\SP,220
1743265920000,II113RC001\U,16.59859561920166
1743265920000,PIC11151A - Alarme,0
1743265920000,PIC11151A - Falha,192
1743265920000,PIC11151A - Limites de Abertura/Fechamento,5
1743265920000,PIC11151A - Modos de Operacao,46
1743265920000,PIC11151A - SP Int/Ext,2
1743265920000,PIC11151A\MV,85.26473236083984
1743265920000,PIC11151A\PV_IN,209.72408294677734
1743265920000,PIC11151A\SP,220
1743265980000,II113RC001\U,16.597102165222168
1743265980000,PIC11151A - Alarme,0
1743265980000,PIC11151A - Falha,192
1743265980000,PIC11151A - Limites de Abertura/Fechamento,5
1743265980000,PIC11151A - Modos de Operacao,46
1743265980000,PIC11151A - SP Int/Ext,2
1743265980000,PIC11151A\MV,84.16475677490234
1743265980000,PIC11151A\PV_IN,201.4637908935547
1743265980000,PIC11151A\SP,220
1743266040000,II113RC001\U,16.60283851623535
1743266040000,PIC11151A - Alarme,0
1743266040000,PIC11151A - Falha,192
1743266040000,PIC11151A - Limites de Abertura/Fechamento,5
1743266040000,PIC11151A - Modos de Operacao,46
1743266040000,PIC11151A - SP Int/Ext,2
1743266040000,PIC11151A\MV,82.96975708007812
1743266040000,PIC11151A\PV_IN,208.70692443847656
1743266040000,PIC11151A\SP,220
1743266100000,II113RC001\U,16.6016845703125
1743266100000,PIC11151A - Alarme,0
1743266100000,PIC11151A - Falha,192
1743266100000,PIC11151A - Limites de Abertura/Fechamento,5
1743266100000,PIC11151A - Modos de Operacao,46
1743266100000,PIC11151A - SP Int/Ext,2
1743266100000,PIC11151A\MV,83.34741973876953
1743266100000,PIC11151A\PV_IN,229.13677978515625
1743266100000,PIC11151A\SP,220
1743266160000,II113RC001\U,16.62955093383789
1743266160000,PIC11151A - Alarme,0
1743266160000,PIC11151A - Falha,192
1743266160000,PIC11151A - Limites de Abertura/Fechamento,5
1743266160000,PIC11151A - Modos de Operacao,46
1743266160000,PIC11151A - SP Int/Ext,2
1743266160000,PIC11151A\MV,84.15174865722656
1743266160000,PIC11151A\PV_IN,237.8563232421875
1743266160000,PIC11151A\SP,220
1743266220000,II113RC001\U,16.635212898254395
1743266220000,PIC11151A - Alarme,0
1743266220000,PIC11151A - Falha,192
1743266220000,PIC11151A - Limites de Abertura/Fechamento,5
1743266220000,PIC11151A - Modos de Operacao,46
1743266220000,PIC11151A - SP Int/Ext,2
1743266220000,PIC11151A\MV,85.33394622802734
1743266220000,PIC11151A\PV_IN,238.22258758544922
1743266220000,PIC11151A\SP,220
1743266280000,II113RC001\U,16.601774215698242
1743266280000,PIC11151A - Alarme,0
1743266280000,PIC11151A - Falha,192
1743266280000,PIC11151A - Limites de Abertura/Fechamento,5
1743266280000,PIC11151A - Modos de Operacao,46
1743266280000,PIC11151A - SP Int/Ext,2
1743266280000,PIC11151A\MV,84.89952087402344
1743266280000,PIC11151A\PV_IN,207.29444885253906
1743266280000,PIC11151A\SP,220
1743266340000,II113RC001\U,16.631816864013672
1743266340000,PIC11151A - Alarme,0
1743266340000,PIC11151A - Falha,192
1743266340000,PIC11151A - Limites de Abertura/Fechamento,5
1743266340000,PIC11151A - Modos de Operacao,46
1743266340000,PIC11151A - SP Int/Ext,2
1743266340000,PIC11151A\MV,84.0394058227539
1743266340000,PIC11151A\PV_IN,201.36840057373047
1743266340000,PIC11151A\SP,220
1743266400000,II113RC001\U,16.595914840698242
1743266400000,PIC11151A - Alarme,0
1743266400000,PIC11151A - Falha,192
1743266400000,PIC11151A - Limites de Abertura/Fechamento,5
1743266400000,PIC11151A - Modos de Operacao,46
1743266400000,PIC11151A - SP Int/Ext,2
1743266400000,PIC11151A\MV,82.9304084777832
1743266400000,PIC11151A\PV_IN,203.29703521728516
1743266400000,PIC11151A\SP,220
1743266460000,II113RC001\U,16.601917266845703
1743266460000,PIC11151A - Alarme,0
1743266460000,PIC11151A - Falha,192
1743266460000,PIC11151A - Limites de Abertura/Fechamento,5
1743266460000,PIC11151A - Modos de Operacao,46
1743266460000,PIC11151A - SP Int/Ext,2
1743266460000,PIC11151A\MV,83.1707534790039
1743266460000,PIC11151A\PV_IN,229.01095581054688
1743266460000,PIC11151A\SP,220
1743266520000,II113RC001\U,16.602527618408203
1743266520000,PIC11151A - Alarme,0
1743266520000,PIC11151A - Falha,192
1743266520000,PIC11151A - Limites de Abertura/Fechamento,5
1743266520000,PIC11151A - Modos de Operacao,46
1743266520000,PIC11151A - SP Int/Ext,2
1743266520000,PIC11151A\MV,84.28790283203125
1743266520000,PIC11151A\PV_IN,239.5498504638672
1743266520000,PIC11151A\SP,220
1743266580000,II113RC001\U,16.598251342773438
1743266580000,PIC11151A - Alarme,0
1743266580000,PIC11151A - Falha,192
1743266580000,PIC11151A - Limites de Abertura/Fechamento,5
1743266580000,PIC11151A - Modos de Operacao,46
1743266580000,PIC11151A - SP Int/Ext,2
1743266580000,PIC11151A\MV,85.16294479370117
1743266580000,PIC11151A\PV_IN,238.17837524414062
1743266580000,PIC11151A\SP,220
1743266640000,II113RC001\U,16.632526397705078
1743266640000,PIC11151A - Alarme,0
1743266640000,PIC11151A - Falha,192
1743266640000,PIC11151A - Limites de Abertura/Fechamento,5
1743266640000,PIC11151A - Modos de Operacao,46
1743266640000,PIC11151A - SP Int/Ext,2
1743266640000,PIC11151A\MV,85.08526611328125
1743266640000,PIC11151A\PV_IN,214.00676727294922
1743266640000,PIC11151A\SP,220
1743266700000,II113RC001\U,16.60135269165039
1743266700000,PIC11151A - Alarme,0
1743266700000,PIC11151A - Falha,192
1743266700000,PIC11151A - Limites de Abertura/Fechamento,5
1743266700000,PIC11151A - Modos de Operacao,46
1743266700000,PIC11151A - SP Int/Ext,2
1743266700000,PIC11151A\MV,83.75218963623047
1743266700000,PIC11151A\PV_IN,200.77291870117188
1743266700000,PIC11151A\SP,220
1743266760000,II113RC001\U,16.594964027404785
1743266760000,PIC11151A - Alarme,0
1743266760000,PIC11151A - Falha,192
1743266760000,PIC11151A - Limites de Abertura/Fechamento,5
1743266760000,PIC11151A - Modos de Operacao,46
1743266760000,PIC11151A - SP Int/Ext,2
1743266760000,PIC11151A\MV,82.95049285888672
1743266760000,PIC11151A\PV_IN,203.24153900146484
1743266760000,PIC11151A\SP,220
1743266820000,II113RC001\U,16.596227645874023
1743266820000,PIC11151A - Alarme,0
1743266820000,PIC11151A - Falha,192
1743266820000,PIC11151A - Limites de Abertura/Fechamento,5
1743266820000,PIC11151A - Modos de Operacao,46
1743266820000,PIC11151A - SP Int/Ext,2
1743266820000,PIC11151A\MV,82.78496932983398
1743266820000,PIC11151A\PV_IN,221.4534912109375
1743266820000,PIC11151A\SP,220
1743266880000,II113RC001\U,16.59660530090332
1743266880000,PIC11151A - Alarme,0
1743266880000,PIC11151A - Falha,192
1743266880000,PIC11151A - Limites de Abertura/Fechamento,5
1743266880000,PIC11151A - Modos de Operacao,46
1743266880000,PIC11151A - SP Int/Ext,2
1743266880000,PIC11151A\MV,83.91190338134766
1743266880000,PIC11151A\PV_IN,237.7379913330078
1743266880000,PIC11151A\SP,220
1743266940000,II113RC001\U,16.60080337524414
1743266940000,PIC11151A - Alarme,0
1743266940000,PIC11151A - Falha,192
1743266940000,PIC11151A - Limites de Abertura/Fechamento,5
1743266940000,PIC11151A - Modos de Operacao,46
1743266940000,PIC11151A - SP Int/Ext,2
1743266940000,PIC11151A\MV,85.15731811523438
1743266940000,PIC11151A\PV_IN,238.97071838378906
1743266940000,PIC11151A\SP,220
1743267000000,II113RC001\U,16.594223022460938
1743267000000,PIC11151A - Alarme,0
1743267000000,PIC11151A - Falha,192
1743267000000,PIC11151A - Limites de Abertura/Fechamento,5
1743267000000,PIC11151A - Modos de Operacao,46
1743267000000,PIC11151A - SP Int/Ext,2
1743267000000,PIC11151A\MV,85.18111801147461
1743267000000,PIC11151A\PV_IN,218.7590103149414
1743267000000,PIC11151A\SP,220
1743267060000,II113RC001\U,16.5929536819458
1743267060000,PIC11151A - Alarme,0
1743267060000,PIC11151A - Falha,192
1743267060000,PIC11151A - Limites de Abertura/Fechamento,5
1743267060000,PIC11151A - Modos de Operacao,46
1743267060000,PIC11151A - SP Int/Ext,2
1743267060000,PIC11151A\MV,84.1174201965332
1743267060000,PIC11151A\PV_IN,201.77275848388672
1743267060000,PIC11151A\SP,220
1743267120000,II113RC001\U,16.596630096435547
1743267120000,PIC11151A - Alarme,0
1743267120000,PIC11151A - Falha,192
1743267120000,PIC11151A - Limites de Abertura/Fechamento,5
1743267120000,PIC11151A - Modos de Operacao,46
1743267120000,PIC11151A - SP Int/Ext,2
1743267120000,PIC11151A\MV,82.7764892578125
1743267120000,PIC11151A\PV_IN,206.53311157226562
1743267120000,PIC11151A\SP,220
1743267180000,II113RC001\U,16.635494232177734
1743267180000,PIC11151A - Alarme,0
1743267180000,PIC11151A - Falha,192
1743267180000,PIC11151A - Limites de Abertura/Fechamento,5
1743267180000,PIC11151A - Modos de Operacao,46
1743267180000,PIC11151A - SP Int/Ext,2
1743267180000,PIC11151A\MV,82.88133239746094
1743267180000,PIC11151A\PV_IN,222.7539520263672
1743267180000,PIC11151A\SP,220
1743267240000,II113RC001\U,16.600854873657227
1743267240000,PIC11151A - Alarme,0
1743267240000,PIC11151A - Falha,192
1743267240000,PIC11151A - Limites de Abertura/Fechamento,5
1743267240000,PIC11151A - Modos de Operacao,46
1743267240000,PIC11151A - SP Int/Ext,2
1743267240000,PIC11151A\MV,83.80311965942383
1743267240000,PIC11151A\PV_IN,237.13194274902344
1743267240000,PIC11151A\SP,220
1743267300000,II113RC001\U,16.6013126373291
1743267300000,PIC11151A - Alarme,0
1743267300000,PIC11151A - Falha,192
1743267300000,PIC11151A - Limites de Abertura/Fechamento,5
1743267300000,PIC11151A - Modos de Operacao,46
1743267300000,PIC11151A - SP Int/Ext,2
1743267300000,PIC11151A\MV,85.28805541992188
1743267300000,PIC11151A\PV_IN,236.4759521484375
1743267300000,PIC11151A\SP,220
1743267360000,II113RC001\U,16.604581832885742
1743267360000,PIC11151A - Alarme,0
1743267360000,PIC11151A - Falha,192
1743267360000,PIC11151A - Limites de Abertura/Fechamento,5
1743267360000,PIC11151A - Modos de Operacao,46
1743267360000,PIC11151A - SP Int/Ext,2
1743267360000,PIC11151A\MV,84.99057006835938
1743267360000,PIC11151A\PV_IN,211.16952514648438
1743267360000,PIC11151A\SP,220
1743267420000,II113RC001\U,16.628517150878906
1743267420000,PIC11151A - Alarme,0
1743267420000,PIC11151A - Falha,192
1743267420000,PIC11151A - Limites de Abertura/Fechamento,5
1743267420000,PIC11151A - Modos de Operacao,46
1743267420000,PIC11151A - SP Int/Ext,2
1743267420000,PIC11151A\MV,84.20703506469727
1743267420000,PIC11151A\PV_IN,203.5201644897461
1743267420000,PIC11151A\SP,220
1743267480000,II113RC001\U,16.610837936401367
1743267480000,PIC11151A - Alarme,0
1743267480000,PIC11151A - Falha,192
1743267480000,PIC11151A - Limites de Abertura/Fechamento,5
1743267480000,PIC11151A - Modos de Operacao,46
1743267480000,PIC11151A - SP Int/Ext,2
1743267480000,PIC11151A\MV,83.06245040893555
1743267480000,PIC11151A\PV_IN,202.98706817626953
1743267480000,PIC11151A\SP,220
1743267540000,II113RC001\U,16.601953506469727
1743267540000,PIC11151A - Alarme,0
1743267540000,PIC11151A - Falha,192
1743267540000,PIC11151A - Limites de Abertura/Fechamento,5
1743267540000,PIC11151A - Modos de Operacao,46
1743267540000,PIC11151A - SP Int/Ext,2
1743267540000,PIC11151A\MV,83.08258819580078
1743267540000,PIC11151A\PV_IN,226.81439208984375
1743267540000,PIC11151A\SP,220
1743267600000,II113RC001\U,16.618700981140137
1743267600000,PIC11151A - Alarme,0
1743267600000,PIC11151A - Falha,192
1743267600000,PIC11151A - Limites de Abertura/Fechamento,5
1743267600000,PIC11151A - Modos de Operacao,46
1743267600000,PIC11151A - SP Int/Ext,2
1743267600000,PIC11151A\MV,83.85316848754883
1743267600000,PIC11151A\PV_IN,237.04425048828125
1743267600000,PIC11151A\SP,220
1743267660000,II113RC001\U,16.622875213623047
1743267660000,PIC11151A - Alarme,0
1743267660000,PIC11151A - Falha,192
1743267660000,PIC11151A - Limites de Abertura/Fechamento,5
1743267660000,PIC11151A - Modos de Operacao,46
1743267660000,PIC11151A - SP Int/Ext,2
1743267660000,PIC11151A\MV,85.10572814941406
1743267660000,PIC11151A\PV_IN,240.31244659423828
1743267660000,PIC11151A\SP,220
1743267720000,II113RC001\U,16.6024227142334
1743267720000,PIC11151A - Alarme,0
1743267720000,PIC11151A - Falha,192
1743267720000,PIC11151A - Limites de Abertura/Fechamento,5
1743267720000,PIC11151A - Modos de Operacao,46
1743267720000,PIC11151A - SP Int/Ext,2
1743267720000,PIC11151A\MV,85.15047454833984
1743267720000,PIC11151A\PV_IN,212.39920043945312
1743267720000,PIC11151A\SP,220
1743267780000,II113RC001\U,16.598058700561523
1743267780000,PIC11151A - Alarme,0
1743267780000,PIC11151A - Falha,192
1743267780000,PIC11151A - Limites de Abertura/Fechamento,5
1743267780000,PIC11151A - Modos de Operacao,46
1743267780000,PIC11151A - SP Int/Ext,2
1743267780000,PIC11151A\MV,84.10580444335938
1743267780000,PIC11151A\PV_IN,201.98147583007812
1743267780000,PIC11151A\SP,220
1743267840000,II113RC001\U,16.608342170715332
1743267840000,PIC11151A - Alarme,0
1743267840000,PIC11151A - Falha,192
1743267840000,PIC11151A - Limites de Abertura/Fechamento,5
1743267840000,PIC11151A - Modos de Operacao,46
1743267840000,PIC11151A - SP Int/Ext,2
1743267840000,PIC11151A\MV,83.25361633300781
1743267840000,PIC11151A\PV_IN,201.86609649658203
1743267840000,PIC11151A\SP,220
1743267900000,II113RC001\U,16.593878746032715
1743267900000,PIC11151A - Alarme,0
1743267900000,PIC11151A - Falha,192
1743267900000,PIC11151A - Limites de Abertura/Fechamento,5
1743267900000,PIC11151A - Modos de Operacao,46
1743267900000,PIC11151A - SP Int/Ext,2
1743267900000,PIC11151A\MV,82.9059829711914
1743267900000,PIC11151A\PV_IN,218.7976837158203
1743267900000,PIC11151A\SP,220
1743267960000,II113RC001\U,16.601646423339844
1743267960000,PIC11151A - Alarme,0
1743267960000,PIC11151A - Falha,192
1743267960000,PIC11151A - Limites de Abertura/Fechamento,5
1743267960000,PIC11151A - Modos de Operacao,46
1743267960000,PIC11151A - SP Int/Ext,2
1743267960000,PIC11151A\MV,83.86811828613281
1743267960000,PIC11151A\PV_IN,236.34298706054688
1743267960000,PIC11151A\SP,220
1743268020000,II113RC001\U,16.599215507507324
1743268020000,PIC11151A - Alarme,0
1743268020000,PIC11151A - Falha,192
1743268020000,PIC11151A - Limites de Abertura/Fechamento,5
1743268020000,PIC11151A - Modos de Operacao,46
1743268020000,PIC11151A - SP Int/Ext,2
1743268020000,PIC11151A\MV,84.74657440185547
1743268020000,PIC11151A\PV_IN,239.07635498046875
1743268020000,PIC11151A\SP,220
1743268080000,II113RC001\U,16.597274780273438
1743268080000,PIC11151A - Alarme,0
1743268080000,PIC11151A - Falha,192
1743268080000,PIC11151A - Limites de Abertura/Fechamento,5
1743268080000,PIC11151A - Modos de Operacao,46
1743268080000,PIC11151A - SP Int/Ext,2
1743268080000,PIC11151A\MV,85.34877014160156
1743268080000,PIC11151A\PV_IN,224.60417938232422
1743268080000,PIC11151A\SP,220
1743268140000,II113RC001\U,16.605815887451172
1743268140000,PIC11151A - Alarme,0
1743268140000,PIC11151A - Falha,192
1743268140000,PIC11151A - Limites de Abertura/Fechamento,5
1743268140000,PIC11151A - Modos de Operacao,46
1743268140000,PIC11151A - SP Int/Ext,2
1743268140000,PIC11151A\MV,84.2739486694336
1743268140000,PIC11151A\PV_IN,203.01707458496094
1743268140000,PIC11151A\SP,220
1743268200000,II113RC001\U,16.600229263305664
1743268200000,PIC11151A - Alarme,0
1743268200000,PIC11151A - Falha,192
1743268200000,PIC11151A - Limites de Abertura/Fechamento,5
1743268200000,PIC11151A - Modos de Operacao,46
1743268200000,PIC11151A - SP Int/Ext,2
1743268200000,PIC11151A\MV,83.02658081054688
1743268200000,PIC11151A\PV_IN,199.82461547851562
1743268200000,PIC11151A\SP,220
1743268260000,II113RC001\U,16.59870433807373
1743268260000,PIC11151A - Alarme,0
1743268260000,PIC11151A - Falha,192
1743268260000,PIC11151A - Limites de Abertura/Fechamento,5
1743268260000,PIC11151A - Modos de Operacao,46
1743268260000,PIC11151A - SP Int/Ext,2
1743268260000,PIC11151A\MV,82.65490341186523
1743268260000,PIC11151A\PV_IN,213.46642303466797
1743268260000,PIC11151A\SP,220
1743268320000,II113RC001\U,16.596903800964355
1743268320000,PIC11151A - Alarme,0
1743268320000,PIC11151A - Falha,192
1743268320000,PIC11151A - Limites de Abertura/Fechamento,5
1743268320000,PIC11151A - Modos de Operacao,46
1743268320000,PIC11151A - SP Int/Ext,2
1743268320000,PIC11151A\MV,83.1884994506836
1743268320000,PIC11151A\PV_IN,231.50214385986328
1743268320000,PIC11151A\SP,220
1743268380000,II113RC001\U,16.60190200805664
1743268380000,PIC11151A - Alarme,0
1743268380000,PIC11151A - Falha,192
1743268380000,PIC11151A - Limites de Abertura/Fechamento,5
1743268380000,PIC11151A - Modos de Operacao,46
1743268380000,PIC11151A - SP Int/Ext,2
1743268380000,PIC11151A\MV,84.71165466308594
1743268380000,PIC11151A\PV_IN,241.63522338867188
1743268380000,PIC11151A\SP,220
1743268440000,II113RC001\U,16.596457481384277
1743268440000,PIC11151A - Alarme,0
1743268440000,PIC11151A - Falha,192
1743268440000,PIC11151A - Limites de Abertura/Fechamento,5
1743268440000,PIC11151A - Modos de Operacao,46
1743268440000,PIC11151A - SP Int/Ext,2
1743268440000,PIC11151A\MV,85.11669921875
1743268440000,PIC11151A\PV_IN,226.99964141845703
1743268440000,PIC11151A\SP,220
1743268500000,II113RC001\U,16.617551803588867
1743268500000,PIC11151A - Alarme,0
1743268500000,PIC11151A - Falha,192
1743268500000,PIC11151A - Limites de Abertura/Fechamento,5
1743268500000,PIC11151A - Modos de Operacao,46
1743268500000,PIC11151A - SP Int/Ext,2
1743268500000,PIC11151A\MV,84.35252380371094
1743268500000,PIC11151A\PV_IN,206.12908935546875
1743268500000,PIC11151A\SP,220
1743268560000,II113RC001\U,16.59815788269043
1743268560000,PIC11151A - Alarme,0
1743268560000,PIC11151A - Falha,192
1743268560000,PIC11151A - Limites de Abertura/Fechamento,5
1743268560000,PIC11151A - Modos de Operacao,46
1743268560000,PIC11151A - SP Int/Ext,2
1743268560000,PIC11151A\MV,82.67222595214844
1743268560000,PIC11151A\PV_IN,198.36099243164062
1743268560000,PIC11151A\SP,220
1743268620000,II113RC001\U,16.598493576049805
1743268620000,PIC11151A - Alarme,0
1743268620000,PIC11151A - Falha,192
1743268620000,PIC11151A - Limites de Abertura/Fechamento,5
1743268620000,PIC11151A - Modos de Operacao,46
1743268620000,PIC11151A - SP Int/Ext,2
1743268620000,PIC11151A\MV,82.26604461669922
1743268620000,PIC11151A\PV_IN,217.5469512939453
1743268620000,PIC11151A\SP,220
1743268680000,II113RC001\U,16.598212242126465
1743268680000,PIC11151A - Alarme,0
1743268680000,PIC11151A - Falha,192
1743268680000,PIC11151A - Limites de Abertura/Fechamento,5
1743268680000,PIC11151A - Modos de Operacao,46
1743268680000,PIC11151A - SP Int/Ext,2
1743268680000,PIC11151A\MV,82.77236557006836
1743268680000,PIC11151A\PV_IN,231.35205078125
1743268680000,PIC11151A\SP,220
1743268740000,II113RC001\U,16.594715118408203
1743268740000,PIC11151A - Alarme,0
1743268740000,PIC11151A - Falha,192
1743268740000,PIC11151A - Limites de Abertura/Fechamento,5
1743268740000,PIC11151A - Modos de Operacao,46
1743268740000,PIC11151A - SP Int/Ext,2
1743268740000,PIC11151A\MV,83.97063446044922
1743268740000,PIC11151A\PV_IN,239.83052825927734
1743268740000,PIC11151A\SP,220
1743268800000,II113RC001\U,16.59952735900879
1743268800000,PIC11151A - Alarme,0
1743268800000,PIC11151A - Falha,192
1743268800000,PIC11151A - Limites de Abertura/Fechamento,5
1743268800000,PIC11151A - Modos de Operacao,46
1743268800000,PIC11151A - SP Int/Ext,2
1743268800000,PIC11151A\MV,84.5589828491211
1743268800000,PIC11151A\PV_IN,218.21945190429688
1743268800000,PIC11151A\SP,220
1743268860000,II113RC001\U,16.594759941101074
1743268860000,PIC11151A - Alarme,0
1743268860000,PIC11151A - Falha,192
1743268860000,PIC11151A - Limites de Abertura/Fechamento,5
1743268860000,PIC11151A - Modos de Operacao,46
1743268860000,PIC11151A - SP Int/Ext,2
1743268860000,PIC11151A\MV,83.81209182739258
1743268860000,PIC11151A\PV_IN,203.93807983398438
1743268860000,PIC11151A\SP,220
1743268920000,II113RC001\U,16.594286918640137
1743268920000,PIC11151A - Alarme,0
1743268920000,PIC11151A - Falha,192
1743268920000,PIC11151A - Limites de Abertura/Fechamento,5
1743268920000,PIC11151A - Modos de Operacao,46
1743268920000,PIC11151A - SP Int/Ext,2
1743268920000,PIC11151A\MV,82.57046890258789
1743268920000,PIC11151A\PV_IN,199.3965835571289
1743268920000,PIC11151A\SP,220
1743268980000,II113RC001\U,16.598674774169922
1743268980000,PIC11151A - Alarme,0
1743268980000,PIC11151A - Falha,192
1743268980000,PIC11151A - Limites de Abertura/Fechamento,5
1743268980000,PIC11151A - Modos de Operacao,46
1743268980000,PIC11151A - SP Int/Ext,2
1743268980000,PIC11151A\MV,81.87735748291016
1743268980000,PIC11151A\PV_IN,217.37289428710938
1743268980000,PIC11151A\SP,220
1743269040000,II113RC001\U,16.60342025756836
1743269040000,PIC11151A - Alarme,0
1743269040000,PIC11151A - Falha,192
1743269040000,PIC11151A - Limites de Abertura/Fechamento,5
1743269040000,PIC11151A - Modos de Operacao,46
1743269040000,PIC11151A - SP Int/Ext,2
1743269040000,PIC11151A\MV,82.57079315185547
1743269040000,PIC11151A\PV_IN,233.16363525390625
1743269040000,PIC11151A\SP,220
1743269100000,II113RC001\U,16.595487594604492
1743269100000,PIC11151A - Alarme,0
1743269100000,PIC11151A - Falha,192
1743269100000,PIC11151A - Limites de Abertura/Fechamento,5
1743269100000,PIC11151A - Modos de Operacao,46
1743269100000,PIC11151A - SP Int/Ext,2
1743269100000,PIC11151A\MV,83.4118766784668
1743269100000,PIC11151A\PV_IN,238.68724822998047
1743269100000,PIC11151A\SP,220
1743269160000,II113RC001\U,16.597989082336426
1743269160000,PIC11151A - Alarme,0
1743269160000,PIC11151A - Falha,192
1743269160000,PIC11151A - Limites de Abertura/Fechamento,5
1743269160000,PIC11151A - Modos de Operacao,46
1743269160000,PIC11151A - SP Int/Ext,2
1743269160000,PIC11151A\MV,84.23472213745117
1743269160000,PIC11151A\PV_IN,228.88601684570312
1743269160000,PIC11151A\SP,220
1743269220000,II113RC001\U,16.598825454711914
1743269220000,PIC11151A - Alarme,0
1743269220000,PIC11151A - Falha,192
1743269220000,PIC11151A - Limites de Abertura/Fechamento,5
1743269220000,PIC11151A - Modos de Operacao,46
1743269220000,PIC11151A - SP Int/Ext,2
1743269220000,PIC11151A\MV,83.24211120605469
1743269220000,PIC11151A\PV_IN,203.21031188964844
1743269220000,PIC11151A\SP,220
1743269280000,II113RC001\U,16.61586093902588
1743269280000,PIC11151A - Alarme,0
1743269280000,PIC11151A - Falha,192
1743269280000,PIC11151A - Limites de Abertura/Fechamento,5
1743269280000,PIC11151A - Modos de Operacao,46
1743269280000,PIC11151A - SP Int/Ext,2
1743269280000,PIC11151A\MV,82.33434677124023
1743269280000,PIC11151A\PV_IN,200.29254913330078
1743269280000,PIC11151A\SP,220
1743269340000,II113RC001\U,16.595614433288574
1743269340000,PIC11151A - Alarme,0
1743269340000,PIC11151A - Falha,192
1743269340000,PIC11151A - Limites de Abertura/Fechamento,5
1743269340000,PIC11151A - Modos de Operacao,46
1743269340000,PIC11151A - SP Int/Ext,2
1743269340000,PIC11151A\MV,81.35430908203125
1743269340000,PIC11151A\PV_IN,206.1078872680664
1743269340000,PIC11151A\SP,220
1743269400000,II113RC001\U,16.602827072143555
1743269400000,PIC11151A - Alarme,0
1743269400000,PIC11151A - Falha,192
1743269400000,PIC11151A - Limites de Abertura/Fechamento,5
1743269400000,PIC11151A - Modos de Operacao,46
1743269400000,PIC11151A - SP Int/Ext,2
1743269400000,PIC11151A\MV,82.035400390625
1743269400000,PIC11151A\PV_IN,235.0244598388672
1743269400000,PIC11151A\SP,220
1743269460000,II113RC001\U,16.596437454223633
1743269460000,PIC11151A - Alarme,0
1743269460000,PIC11151A - Falha,192
1743269460000,PIC11151A - Limites de Abertura/Fechamento,5
1743269460000,PIC11151A - Modos de Operacao,46
1743269460000,PIC11151A - SP Int/Ext,2
1743269460000,PIC11151A\MV,83.47286224365234
1743269460000,PIC11151A\PV_IN,243.60850524902344
1743269460000,PIC11151A\SP,220
1743269520000,II113RC001\U,16.594478607177734
1743269520000,PIC11151A - Alarme,0
1743269520000,PIC11151A - Falha,192
1743269520000,PIC11151A - Limites de Abertura/Fechamento,5
1743269520000,PIC11151A - Modos de Operacao,46
1743269520000,PIC11151A - SP Int/Ext,2
1743269520000,PIC11151A\MV,83.72608947753906
1743269520000,PIC11151A\PV_IN,223.32147216796875
1743269520000,PIC11151A\SP,220
1743269580000,II113RC001\U,16.594229698181152
1743269580000,PIC11151A - Alarme,0
1743269580000,PIC11151A - Falha,192
1743269580000,PIC11151A - Limites de Abertura/Fechamento,5
1743269580000,PIC11151A - Modos de Operacao,46
1743269580000,PIC11151A - SP Int/Ext,2
1743269580000,PIC11151A\MV,82.83943176269531
1743269580000,PIC11151A\PV_IN,204.9251480102539
1743269580000,PIC11151A\SP,220
1743269640000,II113RC001\U,16.600242614746094
1743269640000,PIC11151A - Alarme,0
1743269640000,PIC11151A - Falha,192
1743269640000,PIC11151A - Limites de Abertura/Fechamento,5
1743269640000,PIC11151A - Modos de Operacao,46
1743269640000,PIC11151A - SP Int/Ext,2
1743269640000,PIC11151A\MV,81.49468231201172
1743269640000,PIC11151A\PV_IN,202.74440002441406
1743269640000,PIC11151A\SP,220
1743269700000,II113RC001\U,16.593457221984863
1743269700000,PIC11151A - Alarme,0
1743269700000,PIC11151A - Falha,192
1743269700000,PIC11151A - Limites de Abertura/Fechamento,5
1743269700000,PIC11151A - Modos de Operacao,46
1743269700000,PIC11151A - SP Int/Ext,2
1743269700000,PIC11151A\MV,80.9659538269043
1743269700000,PIC11151A\PV_IN,208.8792953491211
1743269700000,PIC11151A\SP,220
1743269760000,II113RC001\U,16.595787048339844
1743269760000,PIC11151A - Alarme,0
1743269760000,PIC11151A - Falha,192
1743269760000,PIC11151A - Limites de Abertura/Fechamento,5
