Timestamp,PIC11151A_-_SP_Int_Ext_mean_1h,PIC11151A_-_SP_Int_Ext_std_1h,PIC11151A_-_SP_Int_Ext_max_1h,PIC11151A_-_SP_Int_Ext_min_1h,PIC11151A_-_SP_Int_Ext_median_1h,PIC11151A_-_SP_Int_Ext_range_1h,PIC11151A_-_SP_Int_Ext_mean_6h,PIC11151A_-_SP_Int_Ext_std_6h,PIC11151A_-_SP_Int_Ext_max_6h,PIC11151A_-_SP_Int_Ext_min_6h,PIC11151A_-_SP_Int_Ext_median_6h,PIC11151A_-_SP_Int_Ext_range_6h,PIC11151A_-_SP_Int_Ext_crossings_6h,PIC11151A_-_SP_Int_Ext_mean_12h,PIC11151A_-_SP_Int_Ext_std_12h,PIC11151A_-_SP_Int_Ext_max_12h,PIC11151A_-_SP_Int_Ext_min_12h,PIC11151A_-_SP_Int_Ext_median_12h,PIC11151A_-_SP_Int_Ext_range_12h,PIC11151A_MV_mean_1h,PIC11151A_MV_std_1h,PIC11151A_MV_max_1h,PIC11151A_MV_min_1h,PIC11151A_MV_median_1h,PIC11151A_MV_range_1h,PIC11151A_MV_mean_6h,PIC11151A_MV_std_6h,PIC11151A_MV_max_6h,PIC11151A_MV_min_6h,PIC11151A_MV_median_6h,PIC11151A_MV_range_6h,PIC11151A_MV_crossings_6h,PIC11151A_MV_mean_12h,PIC11151A_MV_std_12h,PIC11151A_MV_max_12h,PIC11151A_MV_min_12h,PIC11151A_MV_median_12h,PIC11151A_MV_range_12h,PIC11151A_PV_IN_mean_1h,PIC11151A_PV_IN_std_1h,PIC11151A_PV_IN_max_1h,PIC11151A_PV_IN_min_1h,PIC11151A_PV_IN_median_1h,PIC11151A_PV_IN_range_1h,PIC11151A_PV_IN_mean_6h,PIC11151A_PV_IN_std_6h,PIC11151A_PV_IN_max_6h,PIC11151A_PV_IN_min_6h,PIC11151A_PV_IN_median_6h,PIC11151A_PV_IN_range_6h,PIC11151A_PV_IN_crossings_6h,PIC11151A_PV_IN_mean_12h,PIC11151A_PV_IN_std_12h,PIC11151A_PV_IN_max_12h,PIC11151A_PV_IN_min_12h,PIC11151A_PV_IN_median_12h,PIC11151A_PV_IN_range_12h,PIC11151A_SP_mean_1h,PIC11151A_SP_std_1h,PIC11151A_SP_max_1h,PIC11151A_SP_min_1h,PIC11151A_SP_median_1h,PIC11151A_SP_range_1h,PIC11151A_SP_mean_6h,PIC11151A_SP_std_6h,PIC11151A_SP_max_6h,PIC11151A_SP_min_6h,PIC11151A_SP_median_6h,PIC11151A_SP_range_6h,PIC11151A_SP_crossings_6h,PIC11151A_SP_mean_12h,PIC11151A_SP_std_12h,PIC11151A_SP_max_12h,PIC11151A_SP_min_12h,PIC11151A_SP_median_12h,PIC11151A_SP_range_12h,II113RC001_U_mean_1h,II113RC001_U_std_1h,II113RC001_U_max_1h,II113RC001_U_min_1h,II113RC001_U_median_1h,II113RC001_U_range_1h,II113RC001_U_mean_6h,II113RC001_U_std_6h,II113RC001_U_max_6h,II113RC001_U_min_6h,II113RC001_U_median_6h,II113RC001_U_range_6h,II113RC001_U_crossings_6h,II113RC001_U_mean_12h,II113RC001_U_std_12h,II113RC001_U_max_12h,II113RC001_U_min_12h,II113RC001_U_median_12h,II113RC001_U_range_12h
2025-03-29 23:26:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.01494064331055,0.9937312392225951,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.92417423460219,1.4011006536635626,83.72608947753906,76.55561447143555,78.82993507385254,7.170475006103516,5.0,81.4322393099467,2.936581505238071,87.8209228515625,76.55561447143555,81.1390609741211,11.265308380126953,219.78402786254884,13.86126834236787,240.926513671875,200.5904693603516,218.04518127441406,40.33604431152341,219.5794843249851,14.678543412453944,244.2496719360352,195.76123046875,219.07342147827146,48.48844146728521,56.0,219.86344210306802,14.173757871827101,244.390380859375,195.76123046875,218.20592498779297,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.596979490915935,0.005477984297329375,16.6319580078125,16.592806816101074,16.595993995666504,0.03915119171142578,16.601485617955525,0.009473601807003254,16.636649131774902,16.590988159179688,16.598278045654297,0.045660972595214844,53.0,16.601738437016806,0.009578955151792877,16.636738777160645,16.590988159179688,16.598689556121826,0.04575061798095703
2025-03-29 23:27:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.01370766957601,0.9954961028920803,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.90566110610962,1.3878564736168455,83.72608947753906,76.55561447143555,78.82223320007324,7.170475006103516,5.0,81.42567752202352,2.942146373335197,87.8209228515625,76.55561447143555,81.10773849487305,11.265308380126953,219.82516161600748,13.85791749292009,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.6259234322442,14.653035007098504,244.2496719360352,195.76123046875,219.4174041748047,48.48844146728521,57.0,219.8895933787028,14.156448847911069,244.390380859375,195.76123046875,218.30030059814453,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597039858500164,0.00545807960991344,16.6319580078125,16.592806816101074,16.596057891845703,0.03915119171142578,16.601480680041842,0.009475455322395436,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,53.0,16.601728966501025,0.009580218883179503,16.636738777160645,16.590988159179688,16.598673820495605,0.04575061798095703
2025-03-29 23:28:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.01034793853759,0.9978431480592889,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.89147288004557,1.3787859573406716,83.72608947753906,76.55561447143555,78.81237030029297,7.170475006103516,5.0,81.4212765428755,2.9460571490287073,87.8209228515625,76.55561447143555,81.10773849487305,11.265308380126953,219.8033540089925,13.836832929598069,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.71490287780762,14.63255098736689,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,57.0,219.93357676400078,14.145802882514676,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597113704681398,0.0054802444799396735,16.6319580078125,16.592806816101074,16.596057891845703,0.03915119171142578,16.601439139578076,0.00944496797418777,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,52.0,16.601734108395046,0.009578780382297845,16.636738777160645,16.590988159179688,16.598689556121826,0.04575061798095703
2025-03-29 23:29:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00569413503011,0.9970249409652983,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.8822688208686,1.3733482971054682,83.72608947753906,76.55561447143555,78.79938125610352,7.170475006103516,5.0,81.41866768731012,2.9482200248084487,87.8209228515625,76.55561447143555,81.10773849487305,11.265308380126953,219.77091852823892,13.790675662730656,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.80389232635497,14.646976644201663,244.2496719360352,195.76123046875,219.83321380615234,48.48844146728521,57.0,219.96431283950807,14.161308374201274,244.390380859375,195.76123046875,218.47969818115234,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597287527720134,0.005543213356019189,16.6319580078125,16.592806816101074,16.596070766448975,0.03915119171142578,16.6014634847641,0.009441207053913095,16.636649131774902,16.590988159179688,16.598278045654297,0.045660972595214844,53.0,16.601695183912913,0.009510675636710719,16.636738777160645,16.590988159179688,16.598689556121826,0.04575061798095703
2025-03-29 23:30:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00207042694092,0.9921760134252926,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.87440347671509,1.3633111754154228,83.72608947753906,76.55561447143555,78.79938125610352,7.170475006103516,6.0,81.41656467119853,2.949260342703079,87.8209228515625,76.55561447143555,81.10773849487305,11.265308380126953,219.8010103861491,13.829025525741002,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.812143919203,14.65640898439616,244.2496719360352,195.76123046875,219.83321380615234,48.48844146728521,56.0,219.9692615720961,14.166992612594422,244.390380859375,195.76123046875,218.47969818115234,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59730126063029,0.0055398087197616,16.6319580078125,16.592806816101074,16.596131801605225,0.03915119171142578,16.601445508003234,0.00944476401608723,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,52.0,16.60168753332562,0.009512755078740654,16.636738777160645,16.590988159179688,16.598673820495605,0.04575061798095703
2025-03-29 23:31:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00281263987223,0.9930599002115175,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.86249856948852,1.3415832374597025,83.72608947753906,76.55561447143555,78.79938125610352,7.170475006103516,6.0,81.41305576960245,2.9504092469569243,87.8209228515625,76.55561447143555,81.03912734985352,11.265308380126953,219.8424321492513,13.81065968402152,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.73278410169814,14.604455717689588,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.9315788904826,14.143922258920318,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.5973801612854,0.005563390574509915,16.6319580078125,16.592806816101074,16.596131801605225,0.03915119171142578,16.601459124353198,0.00944105663537746,16.636649131774902,16.590988159179688,16.598278045654297,0.045660972595214844,52.0,16.60169203546312,0.009511820811591841,16.636738777160645,16.590988159179688,16.598689556121826,0.04575061798095703
2025-03-29 23:32:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00911159515381,0.9961621863583805,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.84847226672703,1.3167590975900325,83.24917602539062,76.55561447143555,78.79439926147461,6.693561553955078,6.0,81.40730085902744,2.951701611501636,87.8209228515625,76.55561447143555,80.98447036743164,11.265308380126953,219.90507901509602,13.750760616050023,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.69243696000842,14.614574048310248,244.2496719360352,195.76123046875,219.4174041748047,48.48844146728521,56.0,219.89608891805014,14.139752942882083,244.390380859375,195.76123046875,218.30030059814453,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59729356765747,0.005594387240672437,16.6319580078125,16.592775344848633,16.596070766448975,0.03918266296386719,16.60145439306895,0.009444990557216633,16.636649131774902,16.590988159179688,16.598278045654297,0.045660972595214844,52.0,16.601684811380174,0.009516620446709274,16.636738777160645,16.590988159179688,16.598689556121826,0.04575061798095703
2025-03-29 23:33:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.01405919392904,0.9942946447190469,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.83444776535035,1.3009256165599095,83.24917602539062,76.55561447143555,78.79145431518555,6.693561553955078,6.0,81.40102411376105,2.954583304116997,87.8209228515625,76.55561447143555,80.96889686584473,11.265308380126953,219.95701179504394,13.688705186295131,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.69366794162326,14.61334535050621,244.2496719360352,195.76123046875,219.4174041748047,48.48844146728521,56.0,219.89112934536405,14.144227005413653,244.390380859375,195.76123046875,218.30030059814453,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59731143315633,0.005585478738112899,16.6319580078125,16.592775344848633,16.596070766448975,0.03918266296386719,16.601456803745695,0.009443252028890365,16.636649131774902,16.590988159179688,16.598278045654297,0.045660972595214844,52.0,16.601669765843287,0.009518462059137698,16.636738777160645,16.590988159179688,16.598673820495605,0.04575061798095703
2025-03-29 23:34:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.01268367767334,0.9962224689320488,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.82085273530748,1.2986188755784673,83.24917602539062,76.55561447143555,78.78913307189941,6.693561553955078,6.0,81.39465600649515,2.959984658348186,87.8209228515625,76.55561447143555,80.96353340148926,11.265308380126953,219.92646471659342,13.714644316994667,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.70711246066622,14.599928601146987,244.2496719360352,195.76123046875,219.4174041748047,48.48844146728521,56.0,219.90085226694742,14.13333845385335,244.390380859375,195.76123046875,218.30030059814453,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597366301218667,0.005559263554475836,16.6319580078125,16.592775344848633,16.596131801605225,0.03918266296386719,16.6014460378223,0.009446848748380005,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,52.0,16.601659863524965,0.00952026738492108,16.636738777160645,16.590988159179688,16.598662853240967,0.04575061798095703
2025-03-29 23:35:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00543791453043,1.0046899525694544,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.80884183247885,1.2987195579970496,83.24917602539062,76.55561447143555,78.78796577453613,6.693561553955078,6.0,81.38955227004158,2.9650096363529532,87.8209228515625,76.55561447143555,80.96353340148926,11.265308380126953,219.81976102193195,13.664563446450195,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.74630904727513,14.589716167917228,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,57.0,219.9305705494351,14.117275507394606,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59738737742106,0.0055566523253977925,16.6319580078125,16.592775344848633,16.59619903564453,0.03918266296386719,16.6014568010966,0.009439926160690924,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,52.0,16.601665075620016,0.009516863978712327,16.636738777160645,16.590988159179688,16.598662853240967,0.04575061798095703
2025-03-29 23:36:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.99401734670003,1.010575074026521,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.79728328916761,1.294929957548554,83.24917602539062,76.55561447143555,78.78025436401367,6.693561553955078,6.0,81.38556728892856,2.968784348116968,87.8209228515625,76.55561447143555,80.96353340148926,11.265308380126953,219.72417500813802,13.562554504216457,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.7525678422716,14.594152625427766,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.94765824211967,14.12345569947811,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597416750590007,0.005537165107026631,16.6319580078125,16.592775344848633,16.59619903564453,0.03918266296386719,16.6014536831114,0.009441989232933965,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,52.0,16.601632294389937,0.009500233562635326,16.636738777160645,16.590988159179688,16.59865140914917,0.04575061798095703
2025-03-29 23:37:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.97925198872885,1.0006426834237971,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.7842232492235,1.2769145856591364,83.24917602539062,76.55561447143555,78.77104759216309,6.693561553955078,6.0,81.3816947248247,2.971109401337737,87.8209228515625,76.55561447143555,80.94544982910156,11.265308380126953,219.6960058848063,13.520261989723313,240.926513671875,200.5904693603516,218.82028198242188,40.33604431152341,219.7427549150255,14.580070228003057,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.95085824330647,14.127483689686592,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59742824236552,0.005530463703125055,16.6319580078125,16.592775344848633,16.59619903564453,0.03918266296386719,16.601440101199678,0.009448345692525442,16.636649131774902,16.590988159179688,16.598237991333008,0.045660972595214844,52.0,16.60162535508474,0.009503551337940341,16.636738777160645,16.590988159179688,16.598628997802734,0.04575061798095703
2025-03-29 23:38:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.97854906717936,0.9996163444691515,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.77351378334893,1.2553482808490555,82.62240982055664,76.55561447143555,78.77104759216309,6.066795349121094,7.0,81.37802513970269,2.9719318148399645,87.8209228515625,76.55561447143555,80.90718841552734,11.265308380126953,219.9208054860433,13.594844035924305,240.926513671875,200.5904693603516,219.69900131225586,40.33604431152341,219.7729994032118,14.592075132877339,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.934524652693,14.107889011154349,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59748215675354,0.005544691727035907,16.6319580078125,16.592775344848633,16.59619903564453,0.03918266296386719,16.60143541759915,0.009448387978475607,16.636649131774902,16.590988159179688,16.598237991333008,0.045660972595214844,51.0,16.601631275812785,0.009501523466599531,16.636738777160645,16.590988159179688,16.59865140914917,0.04575061798095703
2025-03-29 23:39:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.9901081720988,1.0109524871979936,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.76428643332588,1.2390815406684816,82.56779479980469,76.55561447143555,78.77104759216309,6.012180328369141,7.0,81.3729014131758,2.9723294866347336,87.8209228515625,76.55561447143555,80.88425827026367,11.265308380126953,220.1417360941569,13.455528326174953,240.926513671875,200.5904693603516,219.69900131225586,40.33604431152341,219.80673995547824,14.574464181219783,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.91674832238093,14.101898842294712,244.390380859375,195.76123046875,218.32684707641602,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59752214749654,0.0055418481547016805,16.6319580078125,16.592775344848633,16.59627914428711,0.03918266296386719,16.601438217692905,0.00944731017083631,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,51.0,16.60163307454851,0.009500771695351563,16.636738777160645,16.590988159179688,16.59865140914917,0.04575061798095703
2025-03-29 23:40:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00398356119791,1.0133137218580035,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.7563875304328,1.231102599536748,82.56779479980469,76.55561447143555,78.75745582580566,6.012180328369141,7.0,81.36743205388387,2.973837353619493,87.8209228515625,76.55561447143555,80.88264846801758,11.265308380126953,220.23611386617026,13.337663811233817,240.926513671875,200.5904693603516,219.69900131225586,40.33604431152341,219.8258486005995,14.552508025620465,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.91059880786472,14.106758819798154,244.390380859375,195.76123046875,218.32684707641602,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597492059071858,0.005570985427047448,16.6319580078125,16.591313362121582,16.59627914428711,0.04064464569091797,16.601424018541973,0.009458700386949865,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,51.0,16.601614614327747,0.009507899722483278,16.636738777160645,16.590988159179688,16.598628997802734,0.04575061798095703
2025-03-29 23:41:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.01259339650473,1.0045798082301343,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.74752096600002,1.2303499462666512,82.56779479980469,76.55561447143555,78.7403335571289,6.012180328369141,7.0,81.36149722205268,2.9777672616114566,87.8209228515625,76.55561447143555,80.86333847045898,11.265308380126953,220.1654841105143,13.428406588730182,240.926513671875,200.5904693603516,219.69900131225586,40.33604431152341,219.79344554477268,14.58106630001839,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.9087242656284,14.109161869644804,244.390380859375,195.76123046875,218.32684707641602,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.59752195676168,0.005568059511731714,16.6319580078125,16.591313362121582,16.596352577209473,0.04064464569091797,16.601414301660327,0.009460556708443806,16.636649131774902,16.590988159179688,16.598237991333008,0.045660972595214844,51.0,16.60160681274202,0.009508667284592376,16.636738777160645,16.590988159179688,16.598601818084717,0.04575061798095703
2025-03-29 23:42:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,78.00597044626872,1.0129015690894279,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.73552181455824,1.2305205162236794,82.56779479980469,76.55561447143555,78.7243881225586,6.012180328369141,7.0,81.35580427911546,2.9830177886561784,87.8209228515625,76.55561447143555,80.86333847045898,11.265308380126953,219.9053527832031,13.433807621687237,240.926513671875,200.5904693603516,218.87107849121094,40.33604431152341,219.74364638858373,14.577118419949723,244.2496719360352,195.76123046875,219.4174041748047,48.48844146728521,55.0,219.92370946672227,14.09495223130748,244.390380859375,195.76123046875,218.32684707641602,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597544304529826,0.005586821324583132,16.6319580078125,16.591313362121582,16.596352577209473,0.04064464569091797,16.60142965581682,0.009458314208915955,16.636649131774902,16.590988159179688,16.598255157470703,0.045660972595214844,52.0,16.60162137746811,0.009502454037337434,16.636738777160645,16.590988159179688,16.598628997802734,0.04575061798095703
2025-03-29 23:43:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.9914275487264,1.0247886542308071,79.51773071289062,76.55561447143555,78.0924015045166,2.962116241455078,78.72031304041545,1.221150016276182,82.56779479980469,76.55561447143555,78.71294212341309,6.012180328369141,7.0,81.35111530621846,2.9876135737173084,87.8209228515625,76.55561447143555,80.86333847045898,11.265308380126953,219.73342323303223,13.312329069596341,240.926513671875,200.5904693603516,218.87107849121094,40.33604431152341,219.69097561306424,14.527334845785244,244.2496719360352,195.76123046875,219.4174041748047,48.48844146728521,56.0,219.93612671958076,14.09455767821975,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597557290395102,0.005579479028485383,16.6319580078125,16.591313362121582,16.596352577209473,0.04064464569091797,16.601341218418547,0.00937005110871373,16.636649131774902,16.590988159179688,16.598237991333008,0.045660972595214844,51.0,16.60160236226188,0.009502314087396725,16.636738777160645,16.590988159179688,16.598601818084717,0.04575061798095703
2025-03-29 23:44:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.97088527679443,1.0212046058414987,79.51773071289062,76.55561447143555,78.05376434326172,2.962116241455078,78.7063480483161,1.2056763609274432,82.21202087402344,76.55561447143555,78.71043586730957,5.656406402587891,7.0,81.34656861093309,2.9909212372374485,87.8209228515625,76.55561447143555,80.86333847045898,11.265308380126953,219.64156188964844,13.193055617320807,240.926513671875,200.5904693603516,218.87107849121094,40.33604431152341,219.74801591237386,14.542546731726368,244.2496719360352,195.76123046875,219.60382461547852,48.48844146728521,56.0,219.93710289001464,14.095498393408922,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597529411315918,0.005590597372694453,16.6319580078125,16.591313362121582,16.596352577209473,0.04064464569091797,16.601335310935973,0.009373690830641958,16.636649131774902,16.590988159179688,16.598237991333008,0.045660972595214844,51.0,16.601594338152143,0.00950585900628101,16.636738777160645,16.590988159179688,16.598544597625732,0.04575061798095703
2025-03-29 23:45:00,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,77.9627550125122,1.0105672072942655,79.4930191040039,76.55561447143555,78.05376434326172,2.9374046325683594,78.69984072579278,1.1975405775729597,82.21202087402344,76.55561447143555,78.71043586730957,5.656406402587891,8.0,81.34281364017063,2.9921316615846894,87.8209228515625,76.55561447143555,80.83500671386719,11.265308380126953,219.94109954833985,13.46552164296615,240.926513671875,200.5904693603516,218.87107849121094,40.33604431152341,219.86168206532795,14.545957695012765,244.2496719360352,195.76123046875,219.83321380615234,48.48844146728521,56.0,219.93756204181247,14.096170256642155,244.390380859375,195.76123046875,218.40398788452148,48.629150390625,220.0,0.0,220.0,220.0,220.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,220.0,220.0,0.0,16.597461859385174,0.005565140139014398,16.6319580078125,16.591313362121582,16.596352577209473,0.04064464569091797,16.601311410797965,0.009372374619583361,16.636649131774902,16.590988159179688,16.598237991333008,0.045660972595214844,50.0,16.60157772567537,0.009502479882135456,16.636738777160645,16.590988159179688,16.59846782684326,0.04575061798095703
